invoice_no,invoice_date,customer_id,country
563439,2011-08-16 13:05:00,ANONYMOUS,United Kingdom
543367,2011-02-07 14:33:00,18225,United Kingdom
572240,2011-10-21 15:18:00,13709,United Kingdom
C541826,2011-01-21 17:04:00,18260,United Kingdom
544166,2011-02-16 13:14:00,14051,United Kingdom
563214,2011-08-14 12:56:00,16370,United Kingdom
537131,2010-12-05 12:26:00,15716,United Kingdom
573463,2011-10-31 10:56:00,ANONYMOUS,United Kingdom
580093,2011-12-01 14:41:00,12971,United Kingdom
577286,2011-11-18 12:39:00,14606,United Kingdom
576355,2011-11-14 16:28:00,13089,United Kingdom
568315,2011-09-26 13:17:00,16705,United Kingdom
C574517,2011-11-04 13:40:00,17109,United Kingdom
C537630,2010-12-07 15:04:00,ANONYMOUS,United Kingdom
C561725,2011-07-29 12:10:00,17841,United Kingdom
553418,2011-05-17 10:10:00,18257,United Kingdom
542516,2011-01-28 12:08:00,ANONYMOUS,United Kingdom
563584,2011-08-17 16:48:00,15122,United Kingdom
548325,2011-03-30 13:01:00,13509,United Kingdom
553151,2011-05-13 14:53:00,13089,United Kingdom
C567946,2011-09-23 07:58:00,12909,United Kingdom
545288,2011-03-01 11:48:00,15311,United Kingdom
551647,2011-05-03 11:59:00,13089,United Kingdom
558307,2011-06-28 11:02:00,ANONYMOUS,United Kingdom
580865,2011-12-06 11:58:00,17914,United Kingdom
569873,2011-10-06 15:05:00,13089,United Kingdom
556682,2011-06-14 09:42:00,15358,United Kingdom
539242,2010-12-16 13:16:00,ANONYMOUS,United Kingdom
C554846,2011-05-26 19:55:00,16700,United Kingdom
558612,2011-06-30 15:40:00,17949,United Kingdom
572068,2011-10-20 13:20:00,13159,United Kingdom
553384,2011-05-16 15:53:00,16899,United Kingdom
563934,2011-08-21 16:02:00,15313,United Kingdom
557783,2011-06-22 15:43:00,12748,United Kingdom
559986,2011-07-14 11:47:00,15256,United Kingdom
578321,2011-11-23 16:59:00,12557,Spain
571317,2011-10-17 10:48:00,17377,United Kingdom
558070,2011-06-24 15:59:00,12843,United Kingdom
C558081,2011-06-26 11:42:00,18172,United Kingdom
558622,2011-06-30 16:51:00,16357,United Kingdom
543189,2011-02-04 11:48:00,17517,United Kingdom
546749,2011-03-16 12:43:00,14543,United Kingdom
C575777,2011-11-11 11:15:00,13881,United Kingdom
579522,2011-11-30 08:04:00,14432,United Kingdom
544390,2011-02-18 11:36:00,14911,EIRE
540866,2011-01-12 11:21:00,17324,United Kingdom
566396,2011-09-12 12:51:00,14292,United Kingdom
572297,2011-10-23 14:30:00,15953,United Kingdom
567470,2011-09-20 12:39:00,16624,United Kingdom
570721,2011-10-12 10:51:00,13842,United Kingdom
567288,2011-09-19 11:49:00,16906,United Kingdom
545692,2011-03-06 12:58:00,17428,United Kingdom
547042,2011-03-20 11:00:00,ANONYMOUS,United Kingdom
C554300,2011-05-23 14:33:00,13455,United Kingdom
548535,2011-03-31 17:33:00,ANONYMOUS,United Kingdom
543180,2011-02-04 10:38:00,12410,Switzerland
563930,2011-08-21 15:43:00,ANONYMOUS,United Kingdom
567309,2011-09-19 13:39:00,12901,United Kingdom
541114,2011-01-13 15:19:00,14299,United Kingdom
C538164,2010-12-09 17:32:00,14031,United Kingdom
576236,2011-11-14 13:31:00,13755,United Kingdom
562914,2011-08-10 13:25:00,16558,United Kingdom
567683,2011-09-21 16:31:00,13704,United Kingdom
C553875,2011-05-19 14:44:00,15660,United Kingdom
C570199,2011-10-07 15:52:00,13090,United Kingdom
569334,2011-10-03 13:53:00,12931,United Kingdom
569378,2011-10-03 16:31:00,ANONYMOUS,United Kingdom
579404,2011-11-29 12:21:00,14126,United Kingdom
555332,2011-06-02 11:11:00,ANONYMOUS,United Kingdom
546397,2011-03-11 14:37:00,12971,United Kingdom
549187,2011-04-07 10:09:00,16144,United Kingdom
546002,2011-03-08 15:06:00,ANONYMOUS,United Kingdom
543604,2011-02-10 13:54:00,16558,United Kingdom
C579886,2011-11-30 17:39:00,15676,United Kingdom
545321,2011-03-01 14:53:00,12747,United Kingdom
538141,2010-12-09 15:58:00,ANONYMOUS,United Kingdom
563615,2011-08-18 09:01:00,16945,United Kingdom
C549437,2011-04-08 12:37:00,13005,United Kingdom
C581490,2011-12-09 09:57:00,14397,United Kingdom
560184,2011-07-15 11:49:00,12971,United Kingdom
569687,2011-10-05 14:53:00,13709,United Kingdom
571090,2011-10-13 15:28:00,15271,United Kingdom
565409,2011-09-04 11:15:00,16761,United Kingdom
C572223,2011-10-21 13:36:00,14147,United Kingdom
571910,2011-10-19 15:09:00,ANONYMOUS,United Kingdom
557967,2011-06-24 09:40:00,17704,United Kingdom
C570889,2011-10-13 10:49:00,13954,United Kingdom
548780,2011-04-04 12:37:00,13294,United Kingdom
581202,2011-12-07 18:30:00,ANONYMOUS,United Kingdom
568992,2011-09-29 16:48:00,17218,United Kingdom
559000,2011-07-05 12:15:00,14099,United Kingdom
536813,2010-12-02 16:59:00,15646,United Kingdom
574836,2011-11-07 11:32:00,17623,United Kingdom
566060,2011-09-08 15:27:00,ANONYMOUS,United Kingdom
579364,2011-11-29 11:52:00,14173,United Kingdom
570664,2011-10-11 14:21:00,16362,United Kingdom
551983,2011-05-05 14:32:00,17735,United Kingdom
537382,2010-12-06 13:13:00,16710,United Kingdom
562546,2011-08-05 15:46:00,ANONYMOUS,United Kingdom
551192,2011-04-27 10:54:00,16188,United Kingdom
567692,2011-09-21 17:05:00,17997,United Kingdom
576256,2011-11-14 14:09:00,15953,United Kingdom
553412,2011-05-17 09:40:00,14344,United Kingdom
572461,2011-10-24 12:56:00,17344,United Kingdom
C574488,2011-11-04 12:58:00,13050,United Kingdom
C576974,2011-11-17 11:52:00,12474,Germany
543599,2011-02-10 13:08:00,17560,United Kingdom
569659,2011-10-05 13:04:00,14099,United Kingdom
558476,2011-06-29 16:04:00,ANONYMOUS,United Kingdom
C569119,2011-09-30 12:57:00,14194,United Kingdom
542777,2011-02-01 08:31:00,14911,EIRE
568054,2011-09-23 12:50:00,16978,United Kingdom
542806,2011-02-01 11:19:00,12836,United Kingdom
C543778,2011-02-11 16:30:00,18084,United Kingdom
571226,2011-10-14 13:49:00,13006,United Kingdom
576172,2011-11-14 11:00:00,15482,United Kingdom
581324,2011-12-08 11:53:00,14217,United Kingdom
C553851,2011-05-19 13:04:00,15811,United Kingdom
C552022,2011-05-05 17:58:00,12840,United Kingdom
564737,2011-08-28 14:00:00,15312,United Kingdom
572513,2011-10-24 14:36:00,16728,United Kingdom
C545849,2011-03-07 13:42:00,16598,United Kingdom
543122,2011-02-03 14:01:00,13819,United Kingdom
C566084,2011-09-09 10:11:00,12621,Germany
C548467,2011-03-31 12:20:00,16619,United Kingdom
540259,2011-01-06 09:00:00,18226,United Kingdom
C549898,2011-04-12 16:00:00,13078,United Kingdom
569722,2011-10-06 09:31:00,12431,Australia
548999,2011-04-05 14:34:00,ANONYMOUS,United Kingdom
550345,2011-04-18 09:06:00,15304,United Kingdom
559520,2011-07-08 16:26:00,ANONYMOUS,United Kingdom
554515,2011-05-24 16:25:00,15042,United Kingdom
548634,2011-04-01 12:26:00,12877,United Kingdom
557948,2011-06-23 16:35:00,13937,United Kingdom
574587,2011-11-06 10:29:00,14936,Channel Islands
564350,2011-08-24 14:57:00,14401,United Kingdom
538207,2010-12-10 11:33:00,12748,United Kingdom
C554344,2011-05-23 17:44:00,14032,United Kingdom
538708,2010-12-14 10:43:00,16202,United Kingdom
545545,2011-03-03 15:02:00,17841,United Kingdom
579273,2011-11-29 10:00:00,15197,United Kingdom
542387,2011-01-27 14:38:00,ANONYMOUS,United Kingdom
557036,2011-06-16 13:53:00,ANONYMOUS,United Kingdom
574501,2011-11-04 13:15:00,12577,France
577798,2011-11-21 16:54:00,17757,United Kingdom
577443,2011-11-20 11:16:00,12971,United Kingdom
559201,2011-07-07 10:39:00,14217,United Kingdom
551258,2011-04-27 12:02:00,12621,Germany
C562876,2011-08-10 10:42:00,15110,United Kingdom
565314,2011-09-02 12:43:00,ANONYMOUS,United Kingdom
544649,2011-02-22 12:37:00,ANONYMOUS,United Kingdom
539979,2010-12-23 14:10:00,ANONYMOUS,United Kingdom
C538898,2010-12-15 09:20:00,15078,United Kingdom
559543,2011-07-10 13:46:00,17126,United Kingdom
549595,2011-04-11 10:59:00,13324,United Kingdom
C539574,2010-12-20 12:23:00,16713,United Kingdom
C550168,2011-04-14 16:41:00,14339,United Kingdom
543129,2011-02-03 15:02:00,14540,United Kingdom
543774,2011-02-11 15:56:00,15856,United Kingdom
C569395,2011-10-03 17:18:00,14188,United Kingdom
546757,2011-03-16 13:44:00,15381,United Kingdom
537892,2010-12-09 10:13:00,12481,Germany
565080,2011-09-01 08:25:00,13509,United Kingdom
560742,2011-07-20 15:44:00,14755,United Kingdom
560780,2011-07-21 09:31:00,ANONYMOUS,United Kingdom
C539448,2010-12-17 16:25:00,15157,United Kingdom
536520,2010-12-01 12:43:00,14729,United Kingdom
556433,2011-06-10 14:01:00,ANONYMOUS,United Kingdom
550184,2011-04-14 18:02:00,17601,United Kingdom
540173,2011-01-05 12:32:00,15661,United Kingdom
558455,2011-06-29 13:58:00,14327,United Kingdom
555824,2011-06-07 12:06:00,ANONYMOUS,United Kingdom
C579934,2011-12-01 09:44:00,14860,United Kingdom
537430,2010-12-06 16:05:00,ANONYMOUS,United Kingdom
569382,2011-10-03 16:44:00,15502,United Kingdom
560986,2011-07-22 13:03:00,ANONYMOUS,United Kingdom
560249,2011-07-17 12:26:00,17571,United Kingdom
562536,2011-08-05 14:57:00,ANONYMOUS,United Kingdom
C538882,2010-12-14 15:56:00,12797,Portugal
548660,2011-04-01 14:24:00,13169,United Kingdom
567886,2011-09-22 15:18:00,12930,United Kingdom
C553532,2011-05-17 15:13:00,14911,EIRE
559421,2011-07-08 11:55:00,12648,Germany
536594,2010-12-01 17:22:00,15235,United Kingdom
572861,2011-10-26 12:46:00,14102,United Kingdom
543382,2011-02-07 16:21:00,14030,United Kingdom
571273,2011-10-16 12:21:00,13034,United Kingdom
581378,2011-12-08 12:50:00,17673,United Kingdom
C571051,2011-10-13 13:49:00,14626,United Kingdom
574729,2011-11-06 15:04:00,15526,United Kingdom
568302,2011-09-26 12:46:00,ANONYMOUS,United Kingdom
578813,2011-11-25 13:33:00,14946,United Kingdom
542384,2011-01-27 14:31:00,15827,United Kingdom
581057,2011-12-07 11:03:00,16817,United Kingdom
569559,2011-10-05 09:31:00,12971,United Kingdom
566225,2011-09-11 10:35:00,16899,United Kingdom
546770,2011-03-16 15:17:00,12523,France
C542537,2011-01-28 13:54:00,12501,Germany
555530,2011-06-05 11:46:00,16923,United Kingdom
558381,2011-06-28 17:01:00,15299,United Kingdom
548612,2011-04-01 11:34:00,13137,United Kingdom
580306,2011-12-02 14:29:00,14250,United Kingdom
555731,2011-06-07 07:49:00,16655,United Kingdom
537244,2010-12-06 10:20:00,17674,United Kingdom
542354,2011-01-27 12:19:00,14709,United Kingdom
559887,2011-07-13 11:44:00,13263,United Kingdom
577132,2011-11-18 08:21:00,13599,United Kingdom
555759,2011-06-07 11:10:00,13220,United Kingdom
546161,2011-03-10 09:52:00,17404,Sweden
564732,2011-08-28 13:08:00,16466,United Kingdom
547811,2011-03-25 14:01:00,17368,United Kingdom
549303,2011-04-08 08:27:00,18040,United Kingdom
559036,2011-07-05 15:14:00,12637,France
539737,2010-12-21 15:19:00,ANONYMOUS,United Kingdom
579358,2011-11-29 11:50:00,16992,United Kingdom
551342,2011-04-28 08:34:00,16099,United Kingdom
561642,2011-07-28 15:04:00,17965,United Kingdom
C538122,2010-12-09 15:38:00,14696,United Kingdom
568547,2011-09-27 14:37:00,15568,United Kingdom
562767,2011-08-09 10:47:00,13769,United Kingdom
577806,2011-11-22 08:20:00,12963,United Kingdom
571291,2011-10-16 15:44:00,13610,United Kingdom
547336,2011-03-22 11:45:00,ANONYMOUS,United Kingdom
538136,2010-12-09 15:57:00,ANONYMOUS,United Kingdom
545412,2011-03-02 12:24:00,15061,United Kingdom
C579933,2011-12-01 09:44:00,14853,United Kingdom
576607,2011-11-15 15:42:00,12474,Germany
541130,2011-01-14 10:15:00,ANONYMOUS,United Kingdom
542600,2011-01-30 11:11:00,16923,United Kingdom
577167,2011-11-18 10:41:00,16511,United Kingdom
C566469,2011-09-12 18:15:00,13709,United Kingdom
536974,2010-12-03 13:59:00,12682,France
C536807,2010-12-02 16:45:00,15834,United Kingdom
C543775,2011-02-11 16:10:00,13102,United Kingdom
555531,2011-06-05 11:53:00,12678,France
537040,2010-12-05 10:27:00,13089,United Kingdom
541660,2011-01-20 12:20:00,17787,United Kingdom
C557876,2011-06-23 13:10:00,18223,United Kingdom
578936,2011-11-27 13:00:00,16923,United Kingdom
C546238,2011-03-10 12:58:00,13767,United Kingdom
542514,2011-01-28 12:08:00,ANONYMOUS,United Kingdom
545477,2011-03-03 11:07:00,14573,United Kingdom
541291,2011-01-17 13:25:00,14667,United Kingdom
557229,2011-06-17 13:45:00,ANONYMOUS,United Kingdom
549296,2011-04-08 07:37:00,14619,United Kingdom
577723,2011-11-21 12:36:00,16713,United Kingdom
556206,2011-06-09 13:46:00,14911,EIRE
553063,2011-05-13 11:38:00,13018,United Kingdom
578938,2011-11-27 13:07:00,16592,United Kingdom
581193,2011-12-07 17:05:00,17097,Spain
552310,2011-05-08 15:22:00,17323,United Kingdom
551437,2011-04-28 15:13:00,13725,United Kingdom
562610,2011-08-08 11:56:00,16333,United Kingdom
575433,2011-11-09 15:54:00,16953,United Kingdom
578511,2011-11-24 13:27:00,17975,United Kingdom
544194,2011-02-17 08:40:00,16839,United Kingdom
580102,2011-12-01 15:12:00,16789,United Kingdom
580955,2011-12-06 14:22:00,12442,Spain
C557883,2011-06-23 13:30:00,17611,United Kingdom
559900,2011-07-13 12:27:00,13089,United Kingdom
577785,2011-11-21 16:25:00,16369,United Kingdom
C570508,2011-10-11 10:14:00,15706,United Kingdom
572476,2011-10-24 13:39:00,ANONYMOUS,United Kingdom
575201,2011-11-09 09:52:00,13629,United Kingdom
572062,2011-10-20 12:57:00,16177,United Kingdom
559173,2011-07-07 10:03:00,12540,Spain
C565428,2011-09-04 12:53:00,12867,United Kingdom
543831,2011-02-14 09:57:00,15769,United Kingdom
542102,2011-01-25 13:26:00,12744,Singapore
C567534,2011-09-21 09:49:00,16341,United Kingdom
537405,2010-12-06 14:51:00,17841,United Kingdom
571665,2011-10-18 12:59:00,12540,Spain
536401,2010-12-01 11:21:00,15862,United Kingdom
536732,2010-12-02 12:47:00,15544,United Kingdom
579451,2011-11-29 13:59:00,13147,United Kingdom
579922,2011-12-01 09:06:00,13854,United Kingdom
C572115,2011-10-20 19:16:00,16394,United Kingdom
C561083,2011-07-24 16:20:00,13230,United Kingdom
569857,2011-10-06 14:31:00,12939,United Kingdom
572331,2011-10-24 10:18:00,16491,United Kingdom
566059,2011-09-08 15:22:00,12569,Germany
539651,2010-12-20 16:19:00,ANONYMOUS,United Kingdom
574678,2011-11-06 12:36:00,13365,United Kingdom
562541,2011-08-05 15:39:00,18102,United Kingdom
575696,2011-11-10 16:45:00,ANONYMOUS,United Kingdom
C579347,2011-11-29 11:47:00,17658,United Kingdom
540163,2011-01-05 11:52:00,13089,United Kingdom
539471,2010-12-19 14:16:00,17358,United Kingdom
538280,2010-12-10 12:50:00,12748,United Kingdom
C540177,2011-01-05 12:42:00,16316,United Kingdom
555103,2011-05-31 13:58:00,17454,United Kingdom
578702,2011-11-25 10:58:00,15382,United Kingdom
547934,2011-03-28 14:07:00,12474,Germany
570196,2011-10-07 15:40:00,18136,United Kingdom
562526,2011-08-05 13:46:00,16880,United Kingdom
552464,2011-05-09 15:12:00,12726,France
565768,2011-09-06 14:29:00,14040,United Kingdom
577514,2011-11-20 13:00:00,16212,United Kingdom
543182,2011-02-04 10:39:00,ANONYMOUS,United Kingdom
C562959,2011-08-11 10:21:00,17389,United Kingdom
574535,2011-11-04 14:31:00,16555,United Kingdom
553050,2011-05-13 10:09:00,15498,United Kingdom
C561227,2011-07-26 10:15:00,12431,Australia
556948,2011-06-15 16:56:00,ANONYMOUS,United Kingdom
C540417,2011-01-07 10:56:00,13680,United Kingdom
553888,2011-05-19 16:09:00,15201,United Kingdom
556263,2011-06-09 18:41:00,13969,United Kingdom
560728,2011-07-20 14:38:00,12520,Germany
C539712,2010-12-21 12:40:00,15602,United Kingdom
C540243,2011-01-05 15:32:00,12585,Germany
C545892,2011-03-07 16:41:00,12755,Japan
573280,2011-10-28 13:42:00,14221,United Kingdom
539401,2010-12-17 12:02:00,12709,Germany
542929,2011-02-02 10:34:00,17811,United Kingdom
563468,2011-08-16 14:55:00,16168,United Kingdom
C555362,2011-06-02 14:15:00,15785,United Kingdom
577157,2011-11-18 09:58:00,12451,Switzerland
554016,2011-05-20 13:14:00,13243,United Kingdom
544887,2011-02-24 11:54:00,17364,United Kingdom
C572226,2011-10-21 13:58:00,15321,United Kingdom
572517,2011-10-24 14:47:00,15068,United Kingdom
560204,2011-07-15 13:17:00,12971,United Kingdom
574341,2011-11-04 10:09:00,18102,United Kingdom
572863,2011-10-26 12:53:00,17841,United Kingdom
544643,2011-02-22 11:43:00,13038,United Kingdom
C546557,2011-03-15 09:44:00,ANONYMOUS,Hong Kong
553154,2011-05-13 14:57:00,17061,United Kingdom
555162,2011-06-01 10:15:00,12473,Germany
554328,2011-05-23 16:49:00,ANONYMOUS,United Kingdom
561555,2011-07-28 10:21:00,ANONYMOUS,United Kingdom
578147,2011-11-23 11:09:00,12748,United Kingdom
540798,2011-01-11 12:11:00,17365,United Kingdom
552804,2011-05-11 12:32:00,15615,United Kingdom
568316,2011-09-26 13:21:00,16407,United Kingdom
C560409,2011-07-18 14:24:00,16717,United Kingdom
536784,2010-12-02 15:20:00,15061,United Kingdom
567085,2011-09-16 12:38:00,12434,Australia
557013,2011-06-16 12:05:00,15044,United Kingdom
559124,2011-07-06 12:31:00,14621,United Kingdom
566308,2011-09-12 09:38:00,15865,United Kingdom
544404,2011-02-18 12:56:00,16401,United Kingdom
564172,2011-08-23 14:19:00,16033,United Kingdom
538591,2010-12-13 11:44:00,14741,United Kingdom
C554529,2011-05-24 17:27:00,14226,United Kingdom
580074,2011-12-01 14:06:00,15028,United Kingdom
576025,2011-11-13 14:34:00,13232,United Kingdom
560413,2011-07-18 14:33:00,13564,United Kingdom
542130,2011-01-25 15:36:00,13468,United Kingdom
536685,2010-12-02 12:23:00,17850,United Kingdom
571629,2011-10-18 11:18:00,13362,United Kingdom
567292,2011-09-19 11:59:00,14606,United Kingdom
574898,2011-11-07 15:07:00,16242,United Kingdom
549047,2011-04-06 10:07:00,17783,United Kingdom
568238,2011-09-26 12:00:00,13927,United Kingdom
581538,2011-12-09 11:34:00,14446,United Kingdom
562940,2011-08-11 08:38:00,15498,United Kingdom
C571927,2011-10-19 16:41:00,13109,United Kingdom
545945,2011-03-08 12:07:00,16710,United Kingdom
561231,2011-07-26 10:20:00,15855,United Kingdom
C569954,2011-10-06 18:34:00,14792,United Kingdom
549234,2011-04-07 11:12:00,16515,United Kingdom
558092,2011-06-26 12:54:00,14808,United Kingdom
538014,2010-12-09 12:49:00,14440,United Kingdom
538374,2010-12-12 11:17:00,14159,United Kingdom
539296,2010-12-16 17:01:00,16816,United Kingdom
550151,2011-04-14 14:41:00,13089,United Kingdom
564921,2011-08-31 12:43:00,ANONYMOUS,United Kingdom
573177,2011-10-28 10:29:00,ANONYMOUS,United Kingdom
552336,2011-05-09 11:26:00,15159,United Kingdom
565432,2011-09-04 13:16:00,16241,United Kingdom
553521,2011-05-17 14:35:00,ANONYMOUS,United Kingdom
581487,2011-12-09 09:44:00,15694,United Kingdom
541280,2011-01-17 11:57:00,15296,United Kingdom
550437,2011-04-18 12:14:00,16923,United Kingdom
554988,2011-05-29 13:32:00,15897,United Kingdom
572106,2011-10-20 17:04:00,15058,United Kingdom
564995,2011-08-31 16:09:00,16780,United Kingdom
572690,2011-10-25 14:14:00,ANONYMOUS,United Kingdom
579139,2011-11-28 12:55:00,18102,United Kingdom
575967,2011-11-13 12:40:00,16794,United Kingdom
542869,2011-02-01 12:27:00,17035,United Kingdom
578805,2011-11-25 12:57:00,16401,United Kingdom
538003,2010-12-09 12:05:00,12429,Denmark
577730,2011-11-21 12:59:00,17253,United Kingdom
552653,2011-05-10 14:12:00,ANONYMOUS,United Kingdom
579293,2011-11-29 11:22:00,14419,United Kingdom
545469,2011-03-03 10:09:00,17646,United Kingdom
565443,2011-09-04 14:22:00,12567,France
557320,2011-06-20 08:50:00,15854,United Kingdom
573871,2011-11-01 12:34:00,14426,United Kingdom
543120,2011-02-03 13:53:00,13668,United Kingdom
566602,2011-09-13 16:05:00,ANONYMOUS,United Kingdom
566631,2011-09-14 10:34:00,15622,United Kingdom
576920,2011-11-17 10:49:00,13871,United Kingdom
559237,2011-07-07 11:36:00,15267,United Kingdom
561933,2011-08-01 12:56:00,12949,United Kingdom
567638,2011-09-21 13:58:00,17865,United Kingdom
557525,2011-06-21 09:26:00,12759,Netherlands
547800,2011-03-25 12:55:00,14504,United Kingdom
555583,2011-06-06 09:03:00,13534,United Kingdom
574916,2011-11-07 16:19:00,16790,United Kingdom
565467,2011-09-05 09:49:00,14129,United Kingdom
567982,2011-09-23 11:25:00,ANONYMOUS,United Kingdom
536534,2010-12-01 13:33:00,15350,United Kingdom
581173,2011-12-07 15:07:00,17870,United Kingdom
557279,2011-06-19 12:10:00,18077,United Kingdom
547069,2011-03-20 13:52:00,16710,United Kingdom
554080,2011-05-22 11:42:00,16931,United Kingdom
550481,2011-04-18 14:08:00,17634,United Kingdom
574724,2011-11-06 14:47:00,13759,United Kingdom
550658,2011-04-20 09:01:00,13576,United Kingdom
553863,2011-05-19 14:05:00,13418,United Kingdom
544769,2011-02-23 11:11:00,16422,United Kingdom
C544427,2011-02-18 15:42:00,17612,United Kingdom
544662,2011-02-22 14:10:00,12845,United Kingdom
C539110,2010-12-16 11:10:00,16470,United Kingdom
